23.3984,-1,-1
23.4401,-1,-1
23.4818,-1,-1
23.5235,-1,-1
23.5652,-1,-1
23.6069,-1,-1
23.6486,-1,-1
23.6903,-1,-1
23.7320,-1,-1
23.7738,-1,-1
23.8155,-1,-1
23.8572,-1,-1
23.8989,-1,-1
23.9406,-1,-1
23.9823,-1,-1
24.0240,-1,-1
24.0657,-1,-1
24.1074,-1,-1
24.1491,-1,-1
24.1908,-1,-1
24.2325,-1,-1
24.2743,-1,-1
24.3160,-1,-1
24.3577,-1,-1
24.3994,-1,-1
24.4411,-1,-1
24.4828,-1,-1
24.5245,-1,-1
24.5662,-1,-1
24.6079,-1,-1
24.6496,-1,-1
24.6913,-1,-1
24.7330,-1,-1
24.7747,-1,-1
24.8165,-1,-1
24.8582,-1,-1
24.8999,-1,-1
24.9416,-1,-1
24.9833,-1,-1
25.0250,-1,-1
25.0667,-1,-1
25.1084,-1,-1
25.1501,-1,-1
25.1918,-1,-1
25.2335,-1,-1
25.2753,-1,-1
25.3170,-1,-1
25.3587,-1,-1
25.4004,-1,-1
25.4421,-1,-1
25.4838,-1,-1
25.5255,-1,-1
25.5672,-1,-1
25.6089,-1,-1
25.6506,-1,-1
25.6923,-1,-1
25.7340,-1,-1
25.7758,-1,-1
25.8175,-1,-1
25.8592,-1,-1
25.9009,-1,-1
25.9426,-1,-1
25.9843,-1,-1
26.0260,-1,-1
26.0677,-1,-1
26.1094,-1,-1
26.1511,-1,-1
26.1928,-1,-1
26.2345,-1,-1
26.2762,-1,-1
26.3180,-1,-1
26.3597,-1,-1
26.4014,-1,-1
26.4431,-1,-1
26.4848,-1,-1
26.5265,-1,-1
26.5682,-1,-1
26.6099,-1,-1
26.6516,-1,-1
26.6933,-1,-1
26.7350,-1,-1
26.7768,-1,-1
26.8185,-1,-1
26.8602,-1,-1
26.9019,-1,-1
26.9436,-1,-1
26.9853,-1,-1
27.0270,-1,-1
27.0687,-1,-1
27.1104,-1,-1
27.1521,-1,-1
27.1938,-1,-1
27.2355,-1,-1
27.2773,-1,-1
27.3190,-1,-1
27.3607,-1,-1
